COD;CCAA;Tipo_Vivienda;Metrica;Anyo;FK_Periodo;Fecha_Fecha;Valor;Variacion_Interanual_IPV
IPV767;Total Nacional;Vivienda segunda mano;Índice;2021;21;2021-06-30;132,01;-0,9603
IPV767;Total Nacional;Vivienda segunda mano;Índice;2021;20;2021-03-31;129,52;-1,8862
IPV767;Total Nacional;Vivienda segunda mano;Índice;2021;19;2020-12-31;126,15;-2,6019
IPV943;Total Nacional;Vivienda segunda mano;Variación trimestral;2021;22;2021-09-30;1,0;-99,2073
IPV943;Total Nacional;Vivienda segunda mano;Variación trimestral;2021;21;2021-06-30;1,9;90,0
IPV943;Total Nacional;Vivienda segunda mano;Variación trimestral;2021;20;2021-03-31;2,7;42,1053
IPV943;Total Nacional;Vivienda segunda mano;Variación trimestral;2021;19;2020-12-31;0,7;-74,0741
IPV942;Total Nacional;Vivienda segunda mano;Variación anual;2021;22;2021-09-30;6,4;814,2857
IPV942;Total Nacional;Vivienda segunda mano;Variación anual;2021;21;2021-06-30;4,3;-32,8125
IPV942;Total Nacional;Vivienda segunda mano;Variación anual;2021;20;2021-03-31;2,9;-32,5581
IPV942;Total Nacional;Vivienda segunda mano;Variación anual;2021;19;2020-12-31;0,7;-75,8621
IPV941;Total Nacional;Vivienda segunda mano;Variación en lo que va de año;2021;22;2021-09-30;6,4;814,2857
IPV941;Total Nacional;Vivienda segunda mano;Variación en lo que va de año;2021;21;2021-06-30;5,4;-15,625
IPV941;Total Nacional;Vivienda segunda mano;Variación en lo que va de año;2021;20;2021-03-31;3,4;-37,037
IPV941;Total Nacional;Vivienda segunda mano;Variación en lo que va de año;2021;19;2020-12-31;0,7;-79,4118
IPV766;Andalucía;General;Índice;2021;22;2021-09-30;130,18;18497,1429
IPV766;Andalucía;General;Índice;2021;21;2021-06-30;128,12;-1,5824
IPV766;Andalucía;General;Índice;2021;20;2021-03-31;123,88;-3,3094
IPV766;Andalucía;General;Índice;2021;19;2020-12-31;120,22;-2,9545
IPV940;Andalucía;General;Variación trimestral;2021;22;2021-09-30;1,6;-98,6691
IPV940;Andalucía;General;Variación trimestral;2021;21;2021-06-30;3,4;112,5
IPV940;Andalucía;General;Variación trimestral;2021;20;2021-03-31;3,0;-11,7647
IPV940;Andalucía;General;Variación trimestral;2021;19;2020-12-31;-0,2;-106,6667
IPV939;Andalucía;General;Variación anual;2021;22;2021-09-30;8,0;-4100,0
IPV939;Andalucía;General;Variación anual;2021;21;2021-06-30;6,0;-25,0
IPV939;Andalucía;General;Variación anual;2021;20;2021-03-31;3,6;-40,0
IPV939;Andalucía;General;Variación anual;2021;19;2020-12-31;0,7;-80,5556
IPV938;Andalucía;General;Variación en lo que va de año;2021;22;2021-09-30;8,0;1042,8571
IPV938;Andalucía;General;Variación en lo que va de año;2021;21;2021-06-30;6,3;-21,25
IPV938;Andalucía;General;Variación en lo que va de año;2021;20;2021-03-31;2,8;-55,5556
IPV938;Andalucía;General;Variación en lo que va de año;2021;19;2020-12-31;-0,2;-107,1429
IPV765;Andalucía;Vivienda nueva;Índice;2021;22;2021-09-30;151,32;-75760,0
IPV765;Andalucía;Vivienda nueva;Índice;2021;21;2021-06-30;148,7;-1,7314
IPV765;Andalucía;Vivienda nueva;Índice;2021;20;2021-03-31;141,13;-5,0908
IPV765;Andalucía;Vivienda nueva;Índice;2021;19;2020-12-31;138,98;-1,5234
IPV937;Andalucía;Vivienda nueva;Variación trimestral;2021;22;2021-09-30;1,8;-98,7048
IPV937;Andalucía;Vivienda nueva;Variación trimestral;2021;21;2021-06-30;5,4;200,0
IPV937;Andalucía;Vivienda nueva;Variación trimestral;2021;20;2021-03-31;1,5;-72,2222
IPV937;Andalucía;Vivienda nueva;Variación trimestral;2021;19;2020-12-31;-1,2;-180,0
IPV936;Andalucía;Vivienda nueva;Variación anual;2021;22;2021-09-30;7,6;-733,3333
IPV936;Andalucía;Vivienda nueva;Variación anual;2021;21;2021-06-30;7,0;-7,8947
IPV936;Andalucía;Vivienda nueva;Variación anual;2021;20;2021-03-31;5,6;-20,0
IPV936;Andalucía;Vivienda nueva;Variación anual;2021;19;2020-12-31;6,2;10,7143
IPV935;Andalucía;Vivienda nueva;Variación en lo que va de año;2021;22;2021-09-30;7,6;22,5806
IPV935;Andalucía;Vivienda nueva;Variación en lo que va de año;2021;21;2021-06-30;5,7;-25,0
IPV935;Andalucía;Vivienda nueva;Variación en lo que va de año;2021;20;2021-03-31;0,3;-94,7368
IPV935;Andalucía;Vivienda nueva;Variación en lo que va de año;2021;19;2020-12-31;-1,2;-500,0
IPV764;Andalucía;Vivienda segunda mano;Índice;2021;22;2021-09-30;127,63;-10735,8333
IPV764;Andalucía;Vivienda segunda mano;Índice;2021;21;2021-06-30;125,65;-1,5514
IPV764;Andalucía;Vivienda segunda mano;Índice;2021;20;2021-03-31;121,95;-2,9447
IPV764;Andalucía;Vivienda segunda mano;Índice;2021;19;2020-12-31;118,0;-3,239
IPV934;Andalucía;Vivienda segunda mano;Variación trimestral;2021;22;2021-09-30;1,6;-98,6441
IPV934;Andalucía;Vivienda segunda mano;Variación trimestral;2021;21;2021-06-30;3,0;87,5
IPV934;Andalucía;Vivienda segunda mano;Variación trimestral;2021;20;2021-03-31;3,4;13,3333
IPV934;Andalucía;Vivienda segunda mano;Variación trimestral;2021;19;2020-12-31;-0,1;-102,9412
IPV933;Andalucía;Vivienda segunda mano;Variación anual;2021;22;2021-09-30;8,1;-8200,0
IPV933;Andalucía;Vivienda segunda mano;Variación anual;2021;21;2021-06-30;5,9;-27,1605
IPV933;Andalucía;Vivienda segunda mano;Variación anual;2021;20;2021-03-31;3,4;-42,3729
IPV933;Andalucía;Vivienda segunda mano;Variación anual;2021;19;2020-12-31;-0,1;-102,9412
IPV932;Andalucía;Vivienda segunda mano;Variación en lo que va de año;2021;22;2021-09-30;8,1;-8200,0
IPV932;Andalucía;Vivienda segunda mano;Variación en lo que va de año;2021;21;2021-06-30;6,4;-20,9877
IPV932;Andalucía;Vivienda segunda mano;Variación en lo que va de año;2021;20;2021-03-31;3,3;-48,4375
IPV932;Andalucía;Vivienda segunda mano;Variación en lo que va de año;2021;19;2020-12-31;-0,1;-103,0303
IPV763;Aragón;General;Índice;2021;22;2021-09-30;126,95;-127050,0
IPV763;Aragón;General;Índice;2021;21;2021-06-30;125,62;-1,0477
IPV763;Aragón;General;Índice;2021;20;2021-03-31;122,7;-2,3245
IPV763;Aragón;General;Índice;2021;19;2020-12-31;120,81;-1,5403
IPV931;Aragón;General;Variación trimestral;2021;22;2021-09-30;1,1;-99,0895
IPV931;Aragón;General;Variación trimestral;2021;21;2021-06-30;2,4;118,1818
IPV931;Aragón;General;Variación trimestral;2021;20;2021-03-31;1,6;-33,3333
IPV931;Aragón;General;Variación trimestral;2021;19;2020-12-31;1,2;-25,0
IPV930;Aragón;General;Variación anual;2021;22;2021-09-30;6,3;425,0
IPV930;Aragón;General;Variación anual;2021;21;2021-06-30;4,5;-28,5714
IPV930;Aragón;General;Variación anual;2021;20;2021-03-31;2,5;-44,4444
IPV930;Aragón;General;Variación anual;2021;19;2020-12-31;1,9;-24,0
IPV929;Aragón;General;Variación en lo que va de año;2021;22;2021-09-30;6,3;231,5789
IPV929;Aragón;General;Variación en lo que va de año;2021;21;2021-06-30;5,2;-17,4603
IPV929;Aragón;General;Variación en lo que va de año;2021;20;2021-03-31;2,8;-46,1538
IPV929;Aragón;General;Variación en lo que va de año;2021;19;2020-12-31;1,2;-57,1429
IPV762;Aragón;Vivienda nueva;Índice;2021;22;2021-09-30;131,67;10872,5
IPV762;Aragón;Vivienda nueva;Índice;2021;21;2021-06-30;130,26;-1,0709
IPV762;Aragón;Vivienda nueva;Índice;2021;20;2021-03-31;122,96;-5,6042
IPV762;Aragón;Vivienda nueva;Índice;2021;19;2020-12-31;122,42;-0,4392
IPV928;Aragón;Vivienda nueva;Variación trimestral;2021;22;2021-09-30;1,1;-99,1015
IPV928;Aragón;Vivienda nueva;Variación trimestral;2021;21;2021-06-30;5,9;436,3636
IPV928;Aragón;Vivienda nueva;Variación trimestral;2021;20;2021-03-31;0,4;-93,2203
IPV928;Aragón;Vivienda nueva;Variación trimestral;2021;19;2020-12-31;0,1;-75,0
IPV927;Aragón;Vivienda nueva;Variación anual;2021;22;2021-09-30;7,6;7500,0
IPV927;Aragón;Vivienda nueva;Variación anual;2021;21;2021-06-30;3,4;-55,2632
IPV927;Aragón;Vivienda nueva;Variación anual;2021;20;2021-03-31;2,0;-41,1765
IPV927;Aragón;Vivienda nueva;Variación anual;2021;19;2020-12-31;-0,1;-105,0
IPV926;Aragón;Vivienda nueva;Variación en lo que va de año;2021;22;2021-09-30;7,6;-7700,0
IPV926;Aragón;Vivienda nueva;Variación en lo que va de año;2021;21;2021-06-30;6,5;-14,4737
IPV926;Aragón;Vivienda nueva;Variación en lo que va de año;2021;20;2021-03-31;0,5;-92,3077
IPV926;Aragón;Vivienda nueva;Variación en lo que va de año;2021;19;2020-12-31;0,1;-80,0
IPV761;Aragón;Vivienda segunda mano;Índice;2021;22;2021-09-30;125,61;125510,0
IPV761;Aragón;Vivienda segunda mano;Índice;2021;21;2021-06-30;124,31;-1,0349
IPV761;Aragón;Vivienda segunda mano;Índice;2021;20;2021-03-31;122,73;-1,271
IPV761;Aragón;Vivienda segunda mano;Índice;2021;19;2020-12-31;120,42;-1,8822
IPV925;Aragón;Vivienda segunda mano;Variación trimestral;2021;22;2021-09-30;1,0;-99,1696
IPV925;Aragón;Vivienda segunda mano;Variación trimestral;2021;21;2021-06-30;1,3;30,0
IPV925;Aragón;Vivienda segunda mano;Variación trimestral;2021;20;2021-03-31;1,9;46,1538
IPV925;Aragón;Vivienda segunda mano;Variación trimestral;2021;19;2020-12-31;1,5;-21,0526
IPV924;Aragón;Vivienda segunda mano;Variación anual;2021;22;2021-09-30;5,9;293,3333
IPV924;Aragón;Vivienda segunda mano;Variación anual;2021;21;2021-06-30;4,7;-20,339
IPV924;Aragón;Vivienda segunda mano;Variación anual;2021;20;2021-03-31;2,7;-42,5532
IPV924;Aragón;Vivienda segunda mano;Variación anual;2021;19;2020-12-31;2,5;-7,4074
IPV923;Aragón;Vivienda segunda mano;Variación en lo que va de año;2021;22;2021-09-30;5,9;136,0
IPV923;Aragón;Vivienda segunda mano;Variación en lo que va de año;2021;21;2021-06-30;4,8;-18,6441
IPV923;Aragón;Vivienda segunda mano;Variación en lo que va de año;2021;20;2021-03-31;3,5;-27,0833
IPV923;Aragón;Vivienda segunda mano;Variación en lo que va de año;2021;19;2020-12-31;1,5;-57,1429
IPV760;Asturias, Principado de;General;Índice;2021;22;2021-09-30;121,34;7989,3333
IPV760;Asturias, Principado de;General;Índice;2021;21;2021-06-30;119,78;-1,2856
IPV760;Asturias, Principado de;General;Índice;2021;20;2021-03-31;118,86;-0,7681
IPV760;Asturias, Principado de;General;Índice;2021;19;2020-12-31;115,26;-3,0288
IPV922;Asturias, Principado de;General;Variación trimestral;2021;22;2021-09-30;1,3;-98,8721
IPV922;Asturias, Principado de;General;Variación trimestral;2021;21;2021-06-30;0,8;-38,4615
IPV922;Asturias, Principado de;General;Variación trimestral;2021;20;2021-03-31;3,1;287,5
IPV922;Asturias, Principado de;General;Variación trimestral;2021;19;2020-12-31;0,8;-74,1935
IPV921;Asturias, Principado de;General;Variación anual;2021;22;2021-09-30;6,2;675,0
IPV921;Asturias, Principado de;General;Variación anual;2021;21;2021-06-30;4,6;-25,8065
IPV921;Asturias, Principado de;General;Variación anual;2021;20;2021-03-31;3,6;-21,7391
IPV921;Asturias, Principado de;General;Variación anual;2021;19;2020-12-31;2,2;-38,8889
IPV920;Asturias, Principado de;General;Variación en lo que va de año;2021;22;2021-09-30;6,2;181,8182
IPV920;Asturias, Principado de;General;Variación en lo que va de año;2021;21;2021-06-30;4,8;-22,5806
IPV920;Asturias, Principado de;General;Variación en lo que va de año;2021;20;2021-03-31;4,0;-16,6667
IPV920;Asturias, Principado de;General;Variación en lo que va de año;2021;19;2020-12-31;0,8;-80,0
IPV759;Asturias, Principado de;Vivienda nueva;Índice;2021;22;2021-09-30;130,9;16262,5
IPV759;Asturias, Principado de;Vivienda nueva;Índice;2021;21;2021-06-30;130,0;-0,6875
IPV759;Asturias, Principado de;Vivienda nueva;Índice;2021;20;2021-03-31;128,64;-1,0462
IPV759;Asturias, Principado de;Vivienda nueva;Índice;2021;19;2020-12-31;126,47;-1,6869
IPV919;Asturias, Principado de;Vivienda nueva;Variación trimestral;2021;22;2021-09-30;0,7;-99,4465
IPV919;Asturias, Principado de;Vivienda nueva;Variación trimestral;2021;21;2021-06-30;1,1;57,1429
IPV919;Asturias, Principado de;Vivienda nueva;Variación trimestral;2021;20;2021-03-31;1,7;54,5455
IPV919;Asturias, Principado de;Vivienda nueva;Variación trimestral;2021;19;2020-12-31;0,5;-70,5882
IPV918;Asturias, Principado de;Vivienda nueva;Variación anual;2021;22;2021-09-30;4,0;700,0
IPV918;Asturias, Principado de;Vivienda nueva;Variación anual;2021;21;2021-06-30;0,3;-92,5
IPV918;Asturias, Principado de;Vivienda nueva;Variación anual;2021;20;2021-03-31;4,1;1266,6667
IPV918;Asturias, Principado de;Vivienda nueva;Variación anual;2021;19;2020-12-31;2,4;-41,4634
IPV917;Asturias, Principado de;Vivienda nueva;Variación en lo que va de año;2021;22;2021-09-30;4,0;66,6667
IPV917;Asturias, Principado de;Vivienda nueva;Variación en lo que va de año;2021;21;2021-06-30;3,3;-17,5
IPV917;Asturias, Principado de;Vivienda nueva;Variación en lo que va de año;2021;20;2021-03-31;2,2;-33,3333
IPV917;Asturias, Principado de;Vivienda nueva;Variación en lo que va de año;2021;19;2020-12-31;0,5;-77,2727
IPV758;Asturias, Principado de;Vivienda segunda mano;Índice;2021;22;2021-09-30;120,03;23906,0
IPV758;Asturias, Principado de;Vivienda segunda mano;Índice;2021;21;2021-06-30;118,36;-1,3913
IPV758;Asturias, Principado de;Vivienda segunda mano;Índice;2021;20;2021-03-31;117,51;-0,7181
IPV758;Asturias, Principado de;Vivienda segunda mano;Índice;2021;19;2020-12-31;113,67;-3,2678
IPV916;Asturias, Principado de;Vivienda segunda mano;Variación trimestral;2021;22;2021-09-30;1,4;-98,7684
IPV916;Asturias, Principado de;Vivienda segunda mano;Variación trimestral;2021;21;2021-06-30;0,7;-50,0
IPV916;Asturias, Principado de;Vivienda segunda mano;Variación trimestral;2021;20;2021-03-31;3,4;385,7143
IPV916;Asturias, Principado de;Vivienda segunda mano;Variación trimestral;2021;19;2020-12-31;0,9;-73,5294
IPV915;Asturias, Principado de;Vivienda segunda mano;Variación anual;2021;22;2021-09-30;6,5;622,2222
IPV915;Asturias, Principado de;Vivienda segunda mano;Variación anual;2021;21;2021-06-30;5,3;-18,4615
IPV915;Asturias, Principado de;Vivienda segunda mano;Variación anual;2021;20;2021-03-31;3,6;-32,0755
IPV915;Asturias, Principado de;Vivienda segunda mano;Variación anual;2021;19;2020-12-31;2,2;-38,8889
IPV914;Asturias, Principado de;Vivienda segunda mano;Variación en lo que va de año;2021;22;2021-09-30;6,5;195,4545
IPV914;Asturias, Principado de;Vivienda segunda mano;Variación en lo que va de año;2021;21;2021-06-30;5,0;-23,0769
IPV914;Asturias, Principado de;Vivienda segunda mano;Variación en lo que va de año;2021;20;2021-03-31;4,3;-14,0
IPV914;Asturias, Principado de;Vivienda segunda mano;Variación en lo que va de año;2021;19;2020-12-31;0,9;-79,0698
IPV757;Balears, Illes;General;Índice;2021;22;2021-09-30;149,46;16506,6667
IPV757;Balears, Illes;General;Índice;2021;21;2021-06-30;147,79;-1,1174
IPV757;Balears, Illes;General;Índice;2021;20;2021-03-31;141,69;-4,1275
IPV757;Balears, Illes;General;Índice;2021;19;2020-12-31;136,27;-3,8253
IPV913;Balears, Illes;General;Variación trimestral;2021;22;2021-09-30;1,1;-99,1928
IPV913;Balears, Illes;General;Variación trimestral;2021;21;2021-06-30;4,3;290,9091
IPV913;Balears, Illes;General;Variación trimestral;2021;20;2021-03-31;4,0;-6,9767
IPV913;Balears, Illes;General;Variación trimestral;2021;19;2020-12-31;-0,1;-102,5
IPV912;Balears, Illes;General;Variación anual;2021;22;2021-09-30;9,6;-9700,0
IPV912;Balears, Illes;General;Variación anual;2021;21;2021-06-30;6,8;-29,1667
IPV912;Balears, Illes;General;Variación anual;2021;20;2021-03-31;5,7;-16,1765
IPV912;Balears, Illes;General;Variación anual;2021;19;2020-12-31;1,1;-80,7018
IPV911;Balears, Illes;General;Variación en lo que va de año;2021;22;2021-09-30;9,6;772,7273
IPV911;Balears, Illes;General;Variación en lo que va de año;2021;21;2021-06-30;8,4;-12,5
IPV911;Balears, Illes;General;Variación en lo que va de año;2021;20;2021-03-31;3,9;-53,5714
IPV911;Balears, Illes;General;Variación en lo que va de año;2021;19;2020-12-31;-0,1;-102,5641
IPV756;Balears, Illes;Vivienda nueva;Índice;2021;22;2021-09-30;160,67;-160770,0
IPV756;Balears, Illes;Vivienda nueva;Índice;2021;21;2021-06-30;155,84;-3,0062
IPV756;Balears, Illes;Vivienda nueva;Índice;2021;20;2021-03-31;147,84;-5,1335
IPV756;Balears, Illes;Vivienda nueva;Índice;2021;19;2020-12-31;147,2;-0,4329
IPV910;Balears, Illes;Vivienda nueva;Variación trimestral;2021;22;2021-09-30;3,1;-97,894
IPV910;Balears, Illes;Vivienda nueva;Variación trimestral;2021;21;2021-06-30;5,4;74,1935
IPV910;Balears, Illes;Vivienda nueva;Variación trimestral;2021;20;2021-03-31;0,4;-92,5926
IPV910;Balears, Illes;Vivienda nueva;Variación trimestral;2021;19;2020-12-31;-2,0;-600,0
IPV909;Balears, Illes;Vivienda nueva;Variación anual;2021;22;2021-09-30;7,0;-450,0
IPV909;Balears, Illes;Vivienda nueva;Variación anual;2021;21;2021-06-30;7,2;2,8571
IPV909;Balears, Illes;Vivienda nueva;Variación anual;2021;20;2021-03-31;9,5;31,9444
IPV909;Balears, Illes;Vivienda nueva;Variación anual;2021;19;2020-12-31;5,7;-40,0
IPV908;Balears, Illes;Vivienda nueva;Variación en lo que va de año;2021;22;2021-09-30;7,0;22,807
IPV908;Balears, Illes;Vivienda nueva;Variación en lo que va de año;2021;21;2021-06-30;3,8;-45,7143
IPV908;Balears, Illes;Vivienda nueva;Variación en lo que va de año;2021;20;2021-03-31;-1,6;-142,1053
IPV908;Balears, Illes;Vivienda nueva;Variación en lo que va de año;2021;19;2020-12-31;-2,0;25,0
IPV755;Balears, Illes;Vivienda segunda mano;Índice;2021;22;2021-09-30;148,86;-7543,0
IPV755;Balears, Illes;Vivienda segunda mano;Índice;2021;21;2021-06-30;147,52;-0,9002
IPV755;Balears, Illes;Vivienda segunda mano;Índice;2021;20;2021-03-31;141,61;-4,0062
IPV755;Balears, Illes;Vivienda segunda mano;Índice;2021;19;2020-12-31;135,64;-4,2158
IPV907;Balears, Illes;Vivienda segunda mano;Variación trimestral;2021;22;2021-09-30;0,9;-99,3365
IPV907;Balears, Illes;Vivienda segunda mano;Variación trimestral;2021;21;2021-06-30;4,2;366,6667
IPV907;Balears, Illes;Vivienda segunda mano;Variación trimestral;2021;20;2021-03-31;4,4;4,7619
IPV907;Balears, Illes;Vivienda segunda mano;Variación trimestral;2021;19;2020-12-31;0,1;-97,7273
IPV906;Balears, Illes;Vivienda segunda mano;Variación anual;2021;22;2021-09-30;9,9;9800,0
IPV906;Balears, Illes;Vivienda segunda mano;Variación anual;2021;21;2021-06-30;6,9;-30,303
IPV906;Balears, Illes;Vivienda segunda mano;Variación anual;2021;20;2021-03-31;5,6;-18,8406
IPV906;Balears, Illes;Vivienda segunda mano;Variación anual;2021;19;2020-12-31;0,8;-85,7143
IPV905;Balears, Illes;Vivienda segunda mano;Variación en lo que va de año;2021;22;2021-09-30;9,9;1137,5
IPV905;Balears, Illes;Vivienda segunda mano;Variación en lo que va de año;2021;21;2021-06-30;8,9;-10,101
IPV905;Balears, Illes;Vivienda segunda mano;Variación en lo que va de año;2021;20;2021-03-31;4,5;-49,4382
IPV905;Balears, Illes;Vivienda segunda mano;Variación en lo que va de año;2021;19;2020-12-31;0,1;-97,7778
IPV754;Canarias;General;Índice;2021;22;2021-09-30;128,65;128550,0
IPV754;Canarias;General;Índice;2021;21;2021-06-30;128,12;-0,412
IPV754;Canarias;General;Índice;2021;20;2021-03-31;125,24;-2,2479
IPV754;Canarias;General;Índice;2021;19;2020-12-31;121,16;-3,2577
IPV904;Canarias;General;Variación trimestral;2021;22;2021-09-30;0,4;-99,6699
IPV904;Canarias;General;Variación trimestral;2021;21;2021-06-30;2,3;475,0
IPV904;Canarias;General;Variación trimestral;2021;20;2021-03-31;3,4;47,8261
IPV904;Canarias;General;Variación trimestral;2021;19;2020-12-31;1,5;-55,8824
IPV903;Canarias;General;Variación anual;2021;22;2021-09-30;7,8;420,0
IPV903;Canarias;General;Variación anual;2021;21;2021-06-30;7,0;-10,2564
IPV903;Canarias;General;Variación anual;2021;20;2021-03-31;6,4;-8,5714
IPV903;Canarias;General;Variación anual;2021;19;2020-12-31;1,8;-71,875
IPV902;Canarias;General;Variación en lo que va de año;2021;22;2021-09-30;7,8;333,3333
IPV902;Canarias;General;Variación en lo que va de año;2021;21;2021-06-30;7,4;-5,1282
IPV902;Canarias;General;Variación en lo que va de año;2021;20;2021-03-31;5,0;-32,4324
IPV902;Canarias;General;Variación en lo que va de año;2021;19;2020-12-31;1,5;-70,0
IPV753;Canarias;Vivienda nueva;Índice;2021;22;2021-09-30;138,68;9145,3333
IPV753;Canarias;Vivienda nueva;Índice;2021;21;2021-06-30;138,13;-0,3966
IPV753;Canarias;Vivienda nueva;Índice;2021;20;2021-03-31;135,72;-1,7447
IPV753;Canarias;Vivienda nueva;Índice;2021;19;2020-12-31;130,69;-3,7062
